Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,MaxDiagCodeNumPerClaim,MeanDiagCodeNumPerClaim,MaxProcCodeNumPerClaim,MeanProcCodeNumPerClaim,TotalDiagCodeNum,TotalProcCodeNum,MeanHighFreqDiagCodeNumPerClaim,MeanMediumHighFreqDiagCodeNumPerClaim,MeanMediumFreqDiagCodeNumPerClaim,MeanLowFreqDiagCodeNumPerClaim,MeanRareFreqDiagCodeNumPerClaim,TotalHighFreqProcCodeNumPerClaim,TotalMediumHighFreqProcCodeNumPerClaim,TotalMediumFreqProcCodeNumPerClaim,TotalLowFreqProcCodeNumPerClaim,TotalRareFreqProcCodeNumPerClaim,totalDiagCode_4019,totalDiagCode_25000,totalDiagCode_2724,totalDiagCode_V5869,totalDiagCode_4011,totalDiagCode_42731,totalDiagCode_V5861,totalDiagCode_2720,totalDiagCode_2449,totalDiagCode_4280,totalDiagCode_53081,totalDiagCode_41401,totalDiagCode_496,totalDiagCode_2589,totalDiagCode_41400,totalDiagCode_Other,totalProcCode_4019,totalProcCode_9904,totalProcCode_2724,totalProcCode_8154,totalProcCode_66,totalProcCode_3893,totalProcCode_3995,totalProcCode_4516,totalProcCode_3722,totalProcCode_8151,totalProcCode_8872,totalProcCode_9671,totalProcCode_4513,totalProcCode_5849,totalProcCode_9390,totalProcCode_Other,TotalTeDiagCode,TotalTeProcCode
PRV51044,2.2033898305084745,100.0,12.0,12.0,2770.508474576271,28900,163460,968.1355932203388,7680,57120,59,0.559,3.153,0.763,1,0.136,70.0,39,1.5128205128205128,21330,361.5254237288136,3300,1,59.0,1,59.0,1,59.0,0.0,1,1,5,500,213680,3621.6949152542375,20000,21660,367.1186440677966,2136,0.0,0.0,0.0,0.3728813559322034,0.576271186440678,0.5084745762711864,0.1186440677966101,0.3220338983050847,0.3728813559322034,0.5932203389830508,0.847457627118644,0.3728813559322034,0.3559322033898305,0.0677966101694915,0.0,9,2.389830508474576,0,0.0,141,0,0.4406779661016949,0.1694915254237288,0.576271186440678,0.2542372881355932,0.9491525423728814,0,0,0,0,0,2,5,0,1,3,4,1,1,3,0,0,1,4,1,3,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1.1403908858593164,1.1610674682071278
PRV51045,1.2903225806451613,40.0,12.0,12.0,1972.903225806452,18800,61160,548.0645161290323,2810,16990,31,0.387,3.258,0.903,1,0.194,71.0,29,1.0689655172413792,8390,270.64516129032256,3300,16,1.9375,4,7.75,8,3.875,0.0,3,19,9,540,118990,3838.3870967741937,38320,16020,516.7741935483871,3204,0.0,0.0,0.0,0.5161290322580645,0.5483870967741935,0.4838709677419355,0.0967741935483871,0.4838709677419355,0.4193548387096774,0.7419354838709677,0.7419354838709677,0.1935483870967742,0.1935483870967742,0.064516129032258,0.0,9,2.6451612903225805,0,0.0,82,0,0.5161290322580645,0.12903225806451613,0.7419354838709677,0.22580645161290322,1.032258064516129,0,0,0,0,0,2,3,3,3,1,1,1,0,0,0,0,0,0,2,1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1.1640401131389855,1.1610674682071278
PRV51046,227.4736842105264,1068.0,11.68421052631579,11.68421052631579,2156.5789473684213,24830,81950,673.1578947368421,7010,25580,38,0.289,2.632,0.763,1,0.105,72.0,26,1.4615384615384617,109370,2878.157894736842,38000,6,6.333333333333333,2,19.0,4,9.5,0.2105263157894736,1,1,6,650,223660,5885.789473684211,47240,21360,562.1052631578947,3204,10.0,0.0,1.1578947368421053,0.3684210526315789,0.5526315789473685,0.3157894736842105,0.3421052631578947,0.3947368421052631,0.4736842105263157,0.8157894736842105,0.9210526315789472,0.3947368421052631,0.4473684210526316,0.0789473684210526,0.0,9,3.473684210526316,1,0.13157894736842105,132,5,0.7105263157894737,0.2631578947368421,1.0789473684210527,0.18421052631578946,1.236842105263158,3,2,0,0,0,5,2,1,1,1,4,1,1,2,2,1,2,3,1,2,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1.1760403374277129,1.1873952126520098
PRV51047,0.0,0.0,12.0,12.0,1662.7272727272727,5310,18290,692.7272727272727,1640,7620,11,0.545,4.091,0.909,1,0.0,71.0,11,1.0,2530,230.0,1300,10,1.1,1,11.0,5,2.2,0.0,2,10,6,560,45170,4106.363636363636,25010,7272,661.0909090909091,5136,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.0,4,2.0,0,0.0,22,0,0.2727272727272727,0.0,0.6363636363636364,0.0,1.0909090909090908,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1.1246572462256343,1.1610674682071278
PRV51048,114.52631578947368,1068.0,11.68421052631579,12.0,2144.4736842105262,5660,81490,560.7894736842105,2040,21310,38,0.447,1.605,0.789,1,0.105,69.5,33,1.1515151515151516,27700,728.9473684210526,7000,15,2.533333333333333,7,5.428571428571429,8,4.75,0.1052631578947368,1,1,9,660,160500,4223.684210526316,59200,17088,449.6842105263158,3204,11.0,0.0,0.6052631578947368,0.5789473684210527,0.5789473684210527,0.3684210526315789,0.131578947368421,0.3421052631578947,0.5263157894736842,0.8421052631578947,0.8157894736842105,0.2105263157894736,0.5,0.0263157894736842,0.0,10,2.9473684210526314,1,0.07894736842105263,112,3,0.5526315789473685,0.15789473684210525,0.8421052631578947,0.23684210526315788,1.1578947368421053,0,1,2,0,0,3,3,2,0,2,0,2,3,3,1,1,0,1,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1.1209736290390497,1.1736269490802114
PRV51049,2.676056338028169,100.0,11.661971830985916,11.830985915492958,3230.9859154929577,30350,229400,1044.0845070422536,8070,74130,71,0.479,2.789,0.803,1,0.239,72.0,65,1.0923076923076922,21720,305.9154929577465,3300,35,2.0285714285714285,11,6.454545454545454,21,3.380952380952381,0.0,4,44,21,630,167820,2363.6619718309857,18500,37700,530.9859154929577,13136,0.0,0.0,0.0,0.4647887323943662,0.6338028169014085,0.4225352112676056,0.1830985915492957,0.4788732394366197,0.4647887323943662,0.6901408450704225,0.6197183098591549,0.3098591549295774,0.2957746478873239,0.0985915492957746,0.0,8,2.5774647887323945,0,0.0,183,0,0.39436619718309857,0.19718309859154928,0.8873239436619719,0.29577464788732394,0.8028169014084507,0,0,0,0,0,6,5,2,4,3,0,2,3,0,1,0,0,2,0,1,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,1.1518601427888486,1.1610674682071278
PRV51053,1068.0,1068.0,12.0,12.0,90.0,90,90,0.0,0,0,1,1.0,6.0,1.0,1,1.0,68.0,1,1.0,8000,8000.0,8000,1,1.0,1,1.0,1,1.0,1.0,1,10,1,450,8000,8000.0,8000,1068,1068.0,1068,6.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,9.0,1,1.0,9,1,1.0,1.0,5.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3643690218486126,1.2789408656772199
PRV51056,97.54545454545456,1068.0,12.0,12.0,3560.454545454545,23330,78330,961.3636363636364,8280,21150,22,0.409,1.727,0.773,1,0.318,77.0,21,1.0476190476190477,14700,668.1818181818181,5000,5,4.4,3,7.333333333333333,4,5.5,0.0909090909090909,1,1,6,610,147610,6709.545454545455,32330,22428,1019.4545454545456,3204,6.0,0.0,0.3636363636363636,0.4545454545454545,0.5909090909090909,0.6818181818181818,0.2272727272727272,0.2727272727272727,0.5454545454545454,0.9090909090909092,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.2272727272727272,0.0,9,2.8181818181818183,2,0.09090909090909091,62,2,0.13636363636363635,0.13636363636363635,1.0,0.2727272727272727,1.2727272727272727,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1.1550820187364288,1.180817478126234
PRV51059,280.625,1068.0,11.5,11.635416666666666,2192.083333333333,31030,210440,394.7916666666667,3840,37900,96,0.26,3.479,0.823,1,0.188,74.0,82,1.170731707317073,421060,4386.041666666667,57000,30,3.2,15,6.4,17,5.647058823529412,0.2604166666666667,1,1,17,660,1149970,11978.854166666666,143800,83692,871.7916666666666,7136,36.0,0.0,2.052083333333333,0.3229166666666667,0.6458333333333334,0.3958333333333333,0.15625,0.3020833333333333,0.3854166666666667,0.6458333333333334,0.6875,0.2916666666666667,0.2708333333333333,0.1041666666666666,0.0,10,4.083333333333333,3,0.25,392,24,0.8020833333333334,0.25,1.375,0.28125,1.375,4,6,10,1,3,17,9,8,3,5,6,1,3,3,6,5,8,3,0,3,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,1.2250517119787132,1.2082908356212168
PRV51060,127.14285714285714,1068.0,11.428571428571429,11.785714285714286,1463.571428571429,6020,61470,562.8571428571429,2280,23640,42,0.524,3.31,0.786,1,0.19,72.5,42,1.0,43710,1040.7142857142858,14000,28,1.5,5,8.4,8,5.25,0.119047619047619,2,54,15,999,158940,3784.285714285714,22000,24564,584.8571428571429,3204,10.0,0.0,0.6904761904761905,0.3809523809523809,0.5952380952380952,0.4523809523809524,0.1428571428571428,0.3809523809523809,0.4761904761904761,0.7857142857142857,0.7142857142857143,0.1904761904761904,0.3095238095238095,0.0952380952380952,0.0,9,3.4047619047619047,0,0.0,143,0,0.6666666666666666,0.16666666666666666,1.1428571428571428,0.21428571428571427,1.2142857142857142,0,0,0,0,0,4,6,5,1,3,1,0,2,1,2,0,2,1,0,2,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1.1820353819196356,1.1610674682071278
PRV51064,128.54125412541254,1068.0,11.88118811881188,11.943894389438944,2739.14191419142,29210,829960,734.3894389438943,7680,222520,303,0.439,2.95,0.782,1,0.208,73.0,227,1.3348017621145374,360320,1189.1749174917493,37000,111,2.72972972972973,46,6.586956521739131,65,4.661538461538462,0.1188118811881188,4,54,39,999,1459470,4816.732673267326,71100,174132,574.6930693069307,8136,30.0,0.0,0.7491749174917491,0.363036303630363,0.6303630363036303,0.4587458745874587,0.1287128712871287,0.3531353135313531,0.4785478547854785,0.7293729372937293,0.7887788778877888,0.3333333333333333,0.3036303630363036,0.1353135313531353,0.0033003300330033,10,3.3795379537953796,3,0.0858085808580858,1024,26,0.6534653465346535,0.2145214521452145,1.1584158415841583,0.18811881188118812,1.165016501650165,8,11,7,0,0,38,25,17,13,12,15,11,7,7,13,7,14,12,7,10,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,1.1984483696351211,1.1792178278446441
PRV51065,360.0740740740741,1068.0,11.571428571428571,12.0,1754.2857142857142,5560,49120,580.7142857142857,2040,16260,28,0.393,3.929,0.75,1,0.107,77.0,26,1.0769230769230769,76570,2734.6428571428573,11000,9,3.111111111111111,4,7.0,4,7.0,0.3571428571428571,1,1,6,660,158290,5653.214285714285,45730,20156,719.8571428571429,5204,18.0,0.0,2.357142857142857,0.4285714285714285,0.6785714285714286,0.3571428571428571,0.0357142857142857,0.3214285714285714,0.5714285714285714,0.7142857142857143,0.8214285714285714,0.2142857142857142,0.1785714285714285,0.25,0.0,10,4.964285714285714,2,0.32142857142857145,139,9,1.0357142857142858,0.25,1.8571428571428572,0.5357142857142857,1.2857142857142858,1,3,5,0,0,9,4,1,1,1,1,0,3,0,3,3,2,1,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1.2317887055890575,1.2170989059258843
PRV51066,93.16666666666669,1068.0,12.0,12.0,1150.0,3500,27600,563.3333333333334,1690,13520,24,0.333,2.083,0.792,1,0.167,68.5,21,1.1428571428571428,24790,1032.9166666666667,15000,7,3.4285714285714284,5,4.8,6,4.0,0.0833333333333333,1,1,5,500,120000,5000.0,65000,10612,442.1666666666667,4272,4.0,0.0,0.25,0.5,0.5833333333333334,0.2916666666666667,0.0833333333333333,0.25,0.2916666666666667,0.5416666666666666,0.7083333333333334,0.2916666666666667,0.25,0.0833333333333333,0.0416666666666666,10,3.2083333333333335,1,0.08333333333333333,77,2,0.5,0.16666666666666666,1.1666666666666667,0.20833333333333334,1.1666666666666667,1,0,1,0,0,3,3,2,0,0,1,1,0,0,1,0,0,1,0,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.145666976841354,1.1773885930060286
PRV51067,225.79310344827587,1068.0,11.586206896551724,11.56896551724138,1909.655172413793,5510,110760,341.8965517241379,2040,19830,58,0.328,3.31,0.776,1,0.224,71.0,49,1.183673469387755,334520,5767.586206896552,83000,21,2.761904761904762,5,11.6,14,4.142857142857143,0.2068965517241379,1,1,8,660,702320,12108.96551724138,143800,42720,736.551724137931,4272,24.0,0.0,1.5689655172413792,0.293103448275862,0.6379310344827587,0.4310344827586206,0.2068965517241379,0.2413793103448276,0.5689655172413793,0.7068965517241379,0.7413793103448276,0.3620689655172414,0.2586206896551724,0.0517241379310344,0.0,10,3.9482758620689653,3,0.22413793103448276,229,13,0.7931034482758621,0.13793103448275862,1.4310344827586208,0.2413793103448276,1.3448275862068966,3,4,3,2,1,11,3,1,5,2,4,3,4,0,4,3,1,1,4,2,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1.2206893268669816,1.2198736716465477
PRV51071,2.083333333333333,30.0,11.5,11.541666666666666,2279.1666666666665,5490,54700,440.8333333333333,2040,10580,24,0.292,3.083,0.792,1,0.042,68.0,24,1.0,8550,356.25,3200,11,2.1818181818181817,2,12.0,5,4.8,0.0,2,25,9,700,100700,4195.833333333333,71000,6408,267.0,2136,0.0,0.0,0.0,0.5,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.375,0.5833333333333334,0.75,0.875,0.4166666666666667,0.2083333333333333,0.1666666666666666,0.0,9,2.625,0,0.0,63,0,0.75,0.16666666666666666,0.6666666666666666,0.041666666666666664,1.0,0,0,0,0,0,5,2,1,1,1,0,1,2,2,1,0,0,1,1,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1.117530536945422,1.1610674682071278
PRV51072,57.71563981042654,1068.0,11.943396226415096,11.900943396226417,2049.622641509434,30420,434520,600.2358490566038,7680,127250,212,0.425,2.538,0.873,1,0.165,72.0,160,1.325,119170,562.122641509434,14000,47,4.51063829787234,22,9.636363636363637,45,4.711111111111111,0.0566037735849056,3,11,23,630,896320,4227.924528301887,68000,134412,634.0188679245283,10204,14.0,0.0,0.2971698113207547,0.3584905660377358,0.5566037735849056,0.4433962264150943,0.1179245283018868,0.3537735849056603,0.3490566037735849,0.7405660377358491,0.7547169811320755,0.3443396226415094,0.330188679245283,0.0849056603773584,0.0188679245283018,10,3.150943396226415,1,0.02830188679245283,668,6,0.6933962264150944,0.16981132075471697,0.9905660377358491,0.17452830188679244,1.1226415094339623,1,3,2,0,0,33,20,9,10,15,5,12,7,11,6,4,3,4,8,3,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1.160470992674219,1.1664210325262783
PRV51075,4.117647058823529,70.0,11.294117647058824,11.294117647058824,2908.823529411765,8320,49450,761.7647058823529,1670,12950,17,0.235,2.176,0.765,1,0.118,82.0,13,1.3076923076923077,8550,502.9411764705882,3000,4,4.25,2,8.5,3,5.666666666666667,0.0,1,1,5,650,41650,2450.0,25010,3204,188.4705882352941,1068,0.0,0.0,0.0,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.4117647058823529,0.2352941176470588,0.5882352941176471,0.8235294117647058,0.9411764705882352,0.1764705882352941,0.4705882352941176,0.0588235294117647,0.0,8,2.3529411764705883,0,0.0,40,0,0.5882352941176471,0.11764705882352941,0.6470588235294118,0.0,1.0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,2,1,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1.1372090036858953,1.1610674682071278
PRV51076,1.7241379310344829,50.0,11.586206896551724,11.79310344827586,2123.448275862069,8320,61580,566.551724137931,2250,16430,29,0.483,2.172,0.793,1,0.207,76.0,27,1.0740740740740742,10230,352.7586206896552,3300,8,3.625,3,9.666666666666666,5,5.8,0.0,1,1,7,650,137290,4734.137931034483,27000,15452,532.8275862068965,2136,0.0,0.0,0.0,0.4482758620689655,0.5862068965517241,0.4137931034482758,0.2758620689655172,0.1724137931034483,0.3793103448275862,0.7586206896551724,0.896551724137931,0.3103448275862069,0.3793103448275862,0.1379310344827586,0.0344827586206896,9,2.5172413793103448,0,0.0,73,0,0.3793103448275862,0.10344827586206896,0.8275862068965517,0.2413793103448276,0.9655172413793104,0,0,0,0,0,2,2,0,2,1,0,1,1,0,0,2,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1.1447454277208642,1.1610674682071278
PRV51078,392.9090909090909,1068.0,12.0,12.0,952.608695652174,5170,21910,370.8695652173913,2230,8530,23,0.261,3.652,0.826,1,0.174,69.0,23,1.0,78270,3403.043478260869,16000,13,1.7692307692307692,5,4.6,5,4.6,0.391304347826087,1,1,9,570,112870,4907.391304347826,16250,14952,650.0869565217391,2136,22.0,0.0,3.0,0.3043478260869565,0.6086956521739131,0.3043478260869565,0.1304347826086956,0.3478260869565217,0.4347826086956521,0.6956521739130435,0.6956521739130435,0.3043478260869565,0.217391304347826,0.1739130434782608,0.0,10,4.913043478260869,2,0.34782608695652173,113,8,1.0434782608695652,0.391304347826087,1.565217391304348,0.2608695652173913,1.6521739130434783,1,1,5,0,1,6,1,2,0,1,3,0,1,3,2,1,1,3,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1.2060660097364393,1.2295436336364944
PRV51081,35.84,1068.0,11.76,11.755,2594.9,24830,518980,767.15,7010,153430,200,0.48,2.62,0.835,1,0.255,74.0,131,1.5267175572519085,124080,620.4,48000,3,66.66666666666667,2,100.0,1,200.0,0.03,2,10,7,490,949010,4745.05,90060,84372,421.86,4272,11.0,0.0,0.21,0.48,0.64,0.52,0.085,0.27,0.435,0.67,0.82,0.285,0.275,0.135,0.005,9,3.04,4,0.045,608,9,0.595,0.145,1.035,0.29,0.975,4,3,2,0,0,27,17,12,10,7,7,7,5,6,5,6,0,5,5,3,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1.155945243773772,1.17046250144973
PRV51082,2.0588235294117645,70.0,12.0,12.0,5270.882352941177,97510,179210,601.0294117647059,5290,20435,34,0.265,2.176,0.794,1,0.206,70.5,31,1.096774193548387,5470,160.88235294117646,1000,9,3.7777777777777777,3,11.333333333333334,6,5.666666666666667,0.0,1,1,6,600,230080,6767.058823529412,144000,12816,376.9411764705882,3204,0.0,0.0,0.0,0.4117647058823529,0.4411764705882353,0.3823529411764705,0.0588235294117647,0.1764705882352941,0.3529411764705882,0.8529411764705882,0.6470588235294118,0.2352941176470588,0.2058823529411764,0.088235294117647,0.0,8,2.588235294117647,0,0.0,88,0,0.7352941176470589,0.14705882352941177,0.6764705882352942,0.2647058823529412,0.7647058823529411,0,0,0,0,0,4,2,3,3,4,0,3,1,2,0,2,0,0,1,1,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1.1305787035660466,1.1610674682071278
PRV51083,1.5555555555555556,40.0,11.8,11.866666666666667,2090.0,13840,188100,519.1111111111111,3670,46720,90,0.367,2.378,0.844,1,0.144,75.0,81,1.1111111111111112,18100,201.11111111111111,3300,18,5.0,8,11.25,15,6.0,0.0,3,18,15,600,361430,4015.8888888888887,74000,36108,401.2,5136,0.0,0.0,0.0,0.4111111111111111,0.6111111111111112,0.4777777777777778,0.1444444444444444,0.3111111111111111,0.5222222222222223,0.7222222222222222,0.8111111111111111,0.3333333333333333,0.2555555555555555,0.1111111111111111,0.0,9,2.577777777777778,0,0.0,232,0,0.5222222222222223,0.08888888888888889,0.8,0.14444444444444443,1.0222222222222221,0,0,0,0,0,6,7,1,6,3,6,6,4,1,3,0,1,1,2,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1.1258685269907538,1.1610674682071278
PRV51084,199.0,1068.0,12.0,11.945454545454544,1378.0,8320,151580,396.6363636363636,2630,43630,110,0.6,2.673,0.791,1,0.091,73.0,85,1.2941176470588236,215580,1959.8181818181813,45000,32,3.4375,12,9.166666666666666,15,7.333333333333333,0.1818181818181818,2,23,17,810,557700,5070.0,45000,65080,591.6363636363636,4272,29.0,0.0,1.209090909090909,0.4636363636363636,0.5909090909090909,0.3818181818181818,0.0818181818181818,0.2636363636363636,0.3454545454545454,0.7909090909090909,0.7454545454545455,0.2545454545454545,0.3909090909090909,0.1272727272727272,0.0,9,3.3363636363636364,2,0.12727272727272726,367,14,0.6181818181818182,0.23636363636363636,1.2272727272727273,0.18181818181818182,1.0727272727272728,5,4,4,1,0,15,8,6,2,6,5,4,4,3,6,2,3,2,2,4,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1.2048558500848747,1.1901554202991984
PRV51086,238.61870503597123,1068.0,12.0,11.971223021582734,2327.1942446043167,31880,323480,817.2661870503597,9950,113600,139,0.295,3.799,0.784,1,0.223,76.0,115,1.208695652173913,446170,3209.856115107914,57000,24,5.791666666666667,16,8.6875,18,7.722222222222222,0.2230215827338129,3,11,19,920,966650,6954.3165467625895,80000,85236,613.2086330935252,4272,12.0,0.0,1.3021582733812949,0.3309352517985611,0.5683453237410072,0.4748201438848921,0.1510791366906475,0.3381294964028777,0.4532374100719424,0.7194244604316546,0.7841726618705036,0.2446043165467626,0.2805755395683453,0.0719424460431654,0.014388489208633,10,4.2086330935251794,2,0.17266187050359713,585,24,0.8633093525179856,0.302158273381295,1.5035971223021583,0.2733812949640288,1.2661870503597121,5,8,9,2,0,28,16,14,5,7,12,7,3,2,8,4,7,4,3,4,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,1.1881037853654548,1.187284291069509
PRV51089,82.36123348017621,1068.0,11.86842105263158,11.947368421052632,2025.482456140351,15900,461810,612.4122807017544,5200,139630,228,0.408,2.693,0.798,1,0.232,73.0,197,1.1573604060913705,230900,1012.719298245614,41000,72,3.1666666666666665,29,7.862068965517241,43,5.3023255813953485,0.0789473684210526,5,44,41,660,1426550,6256.798245614035,143800,138620,607.9824561403509,13136,15.0,0.0,0.4868421052631579,0.337719298245614,0.5657894736842105,0.4517543859649123,0.1447368421052631,0.2982456140350877,0.4473684210526316,0.6666666666666666,0.7412280701754386,0.3464912280701754,0.2850877192982456,0.1052631578947368,0.0087719298245614,10,3.1140350877192984,2,0.07456140350877193,710,17,0.6052631578947368,0.14473684210526316,1.0350877192982457,0.2324561403508772,1.0964912280701755,5,3,7,2,0,33,12,19,4,10,9,6,4,9,9,8,5,5,5,3,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,1.162581234125194,1.1755747837665025
PRV51091,1.818181818181818,80.0,11.727272727272728,11.795454545454543,2429.090909090909,33850,106880,629.0454545454545,5290,27678,44,0.5,1.932,0.75,1,0.114,70.5,44,1.0,9270,210.6818181818182,2100,19,2.3157894736842106,6,7.333333333333333,13,3.3846153846153846,0.0,2,54,14,610,327860,7451.363636363636,71000,31496,715.8181818181819,6068,0.0,0.0,0.0,0.2727272727272727,0.6590909090909091,0.3181818181818182,0.1136363636363636,0.3409090909090909,0.5454545454545454,0.6590909090909091,0.8181818181818182,0.2727272727272727,0.3636363636363636,0.1363636363636363,0.0227272727272727,10,3.090909090909091,0,0.0,136,0,0.8636363636363636,0.25,0.9318181818181818,0.25,0.7954545454545454,0,0,0,0,0,6,4,3,5,3,1,6,2,1,1,1,1,1,3,1,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1.1498809604177274,1.1610674682071278
PRV51093,237.3333333333333,1068.0,12.0,12.0,900.0,2670,8100,326.6666666666667,1330,2940,9,0.333,2.444,0.556,1,0.111,75.0,9,1.0,13710,1523.3333333333333,11000,6,1.5,3,3.0,4,2.25,0.2222222222222222,2,10,4,490,42200,4688.888888888889,31000,5340,593.3333333333334,1068,12.0,0.0,1.5555555555555556,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,9,4.0,1,0.2222222222222222,36,2,1.2222222222222223,0.2222222222222222,1.1111111111111112,0.2222222222222222,1.2222222222222223,1,0,0,1,0,3,0,1,1,0,1,0,0,2,1,0,0,1,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1.2302398930617344,1.1558803035408722
PRV51096,20.0,100.0,12.0,12.0,3372.0,14260,16860,1004.0,3950,5020,5,0.6,5.0,1.0,1,0.4,81.0,5,1.0,3200,640.0,2100,3,1.6666666666666667,0,-99.0,2,2.5,0.0,1,1,4,400,24000,4800.0,11000,4272,854.4,2136,0.0,0.0,0.0,0.6,0.8,0.6,0.0,0.2,0.6,0.8,0.6,0.4,0.2,0.0,0.0,3,1.6,0,0.0,8,0,0.2,0.0,0.4,0.2,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.117526267248063,1.1610674682071278
PRV51097,1.84,90.0,11.904,11.96,3009.44,29210,376180,768.16,7680,96020,125,0.344,2.744,0.728,1,0.224,71.0,71,1.7605633802816902,44420,355.36,3500,1,125.0,1,125.0,1,125.0,0.0,1,1,8,540,412860,3302.88,65000,49728,397.824,4272,0.0,0.0,0.0,0.376,0.408,0.336,0.144,0.272,0.328,0.72,0.76,0.312,0.192,0.072,0.0,8,2.584,0,0.0,323,0,0.408,0.16,0.832,0.192,0.992,0,0,0,0,0,8,8,4,5,6,2,2,3,3,2,1,3,3,1,3,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1.1339823653716519,1.1610674682071278
